player_id,name,position,nationality,dob,age,market_value_eur,market_value,link,type,dob_age,position_main,position_alt,height_cm,foot,position_group,club,league,season,sofa_goals,sofa_yellowCards,sofa_redCards,sofa_groundDuelsWon,sofa_groundDuelsWonPercentage,sofa_aerialDuelsWon,sofa_aerialDuelsWonPercentage,sofa_successfulDribbles,sofa_successfulDribblesPercentage,sofa_tackles,sofa_assists,sofa_accuratePassesPercentage,sofa_totalDuelsWon,sofa_totalDuelsWonPercentage,sofa_minutesPlayed,sofa_wasFouled,sofa_fouls,sofa_dispossessed,sofa_appearances,sofa_saves,sofa_savedShotsFromInsideTheBox,sofa_savedShotsFromOutsideTheBox,sofa_goalsConcededInsideTheBox,sofa_goalsConcededOutsideTheBox,sofa_highClaims,sofa_successfulRunsOut,sofa_punches,sofa_runsOut,sofa_accurateFinalThirdPasses,sofa_bigChancesCreated,sofa_accuratePasses,sofa_keyPasses,sofa_accurateCrosses,sofa_accurateCrossesPercentage,sofa_accurateLongBalls,sofa_accurateLongBallsPercentage,sofa_interceptions,sofa_clearances,sofa_dribbledPast,sofa_bigChancesMissed,sofa_totalShots,sofa_shotsOnTarget,sofa_blockedShots,sofa_goalConversionPercentage,sofa_hitWoodwork,sofa_offsides,sofa_expectedGoals,sofa_errorLeadToGoal,sofa_errorLeadToShot,sofa_passToAssist,player_name,sofa_player_id,sofa_team_id,sofa_team_name,sofa_matched,source_file,log_market_value,minutes,sofa_goals_per90,sofa_assists_per90,sofa_expectedGoals_per90,sofa_totalShots_per90,sofa_shotsOnTarget_per90,sofa_keyPasses_per90,sofa_accurateFinalThirdPasses_per90,sofa_accuratePasses_per90,sofa_totalDuelsWon_per90,sofa_groundDuelsWon_per90,sofa_aerialDuelsWon_per90,sofa_successfulDribbles_per90,sofa_tackles_per90,sofa_interceptions_per90,sofa_clearances_per90,shot_conversion,assist_to_keypass,dribble_success,duel_consistency,age_sq,season_end_year,is_forward,is_midfielder,is_defender,is_goalkeeper
krzysztof_piatek_327757,Krzysztof Piatek,Forward,Poland,1995-07-01,24,21500000,€21.50m,https://www.transfermarkt.com/krzysztof-piatek/profil/spieler/327757,player,01/07/1995 (24),Forward,"Attack, Centre",183,right,FW,AC Milan,Serie A,2019/20,4,1,0,39,40.63,38,44.19,6,75,9,0,77.03,77,42.31,1189,27,24,26,18,0,0,0,12,4,0,0,0,0,71,1,171,17,1,33.33,4,100,3,10,8,6,48,15,15,8.33,0,6,\N,0,0,0,\N,558738,2692,Milan,1,data\processed\Clubs combined\italian_serie_a_2019-20_with_sofa.csv,16.88356353960952,1189,0.3027754415475189,0,\N,3.6333052985702268,1.1354079058031958,1.2867956265769553,5.37426408746846,12.943650126156433,5.828427249789739,2.9520605550883094,2.8763666947014297,0.45416316232127835,0.6812447434819175,0.22708158116063917,0.7569386038687973,0.08333333333333333,0,0.07792207792207792,13.211111111111112,576,2019,1,0,0,0
andre_silva_198008,André Silva,Forward,Portugal,1995-11-06,24,16000000,€16.00m,https://www.transfermarkt.com/andre-silva/profil/spieler/198008,player,06/11/1995 (24),Forward,"Attack, Centre",186,right,FW,AC Milan,Serie A,2019/20,0,1,0,5,55.56,0,0,1,100,2,0,75,5,45.45,61,2,1,2,1,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,\N,0,0,0,\N,190159,2692,Milan,1,data\processed\Clubs combined\italian_serie_a_2019-20_with_sofa.csv,16.588099342704055,61,0,0,\N,2.9508196721311477,0,0,5.901639344262295,13.278688524590164,7.3770491803278695,7.3770491803278695,0,1.4754098360655739,2.9508196721311477,0,0,0,\N,0.2,0.6777777777777777,576,2019,1,0,0,0
samu_castillejo_195171,Samu Castillejo,Right Winger,Spain,1995-01-18,25,11000000,€11.00m,https://www.transfermarkt.com/samu-castillejo/profil/spieler/195171,player,18/01/1995 (25),Right Winger,Attack,182,left,FW,AC Milan,Serie A,2019/20,2,3,1,64,42.95,15,32.61,20,52.63,24,3,80.98,79,40.51,1227,21,14,20,22,0,0,0,9,3,0,0,0,0,165,5,379,45,16,22.54,20,55.56,24,3,33,4,31,8,11,6.45,2,7,\N,0,0,2,\N,188405,2692,Milan,1,data\processed\Clubs combined\italian_serie_a_2019-20_with_sofa.csv,16.213405921671733,1227,0.1466992665036675,0.22004889975550124,\N,2.2738386308068463,0.58679706601467,3.3007334963325183,12.102689486552569,27.79951100244499,5.794621026894866,4.69437652811736,1.1002444987775062,1.466992665036675,1.76039119804401,1.76039119804401,0.22004889975550124,0.06451612903225806,0.06666666666666667,0.25316455696202533,13.633333333333331,625,2019,1,0,0,0
ante_rebic_187587,Ante Rebić,Left Winger,Croatia,1993-09-21,26,24000000,€24.00m,https://www.transfermarkt.com/ante-rebic/profil/spieler/187587,player,21/09/1993 (26),Left Winger,Attack,185,right,FW,AC Milan,Serie A,2019/20,11,5,0,53,36.05,18,42.86,24,52.17,16,3,65.74,71,37.57,1409,14,27,20,26,0,0,0,16,5,0,0,0,0,131,8,236,32,9,18.75,9,60,3,12,27,5,42,20,14,26.19,1,3,\N,0,0,0,\N,152769,2692,Milan,1,data\processed\Clubs combined\italian_serie_a_2019-20_with_sofa.csv,16.993564429978885,1409,0.702625975869411,0.191625266146203,\N,2.682753726046842,1.27750177430802,2.044002838892832,8.36763662171753,15.074520936834636,4.535131298793471,3.385379701916253,1.149751596877218,1.533002129169624,1.022001419446416,0.191625266146203,0.766501064584812,0.2619047619047619,0.09375,0.3380281690140845,15.655555555555555,676,2019,1,0,0,0
suso_111961,Suso,Right Winger,Spain,1993-11-19,26,17500000,€17.50m,https://www.transfermarkt.com/suso/profil/spieler/111961,player,19/11/1993 (26),Right Winger,Attack,177,left,FW,AC Milan,Serie A,2019/20,1,2,0,60,49.59,0,0,25,53.19,7,2,83.18,60,48.39,1361,28,10,23,16,0,0,0,16,5,0,0,0,0,261,5,539,42,22,21.57,37,64.91,8,2,8,0,31,12,8,3.23,0,2,\N,0,0,0,\N,96370,2692,Milan,1,data\processed\Clubs combined\italian_serie_a_2019-20_with_sofa.csv,16.677711496036597,1361,0.06612784717119764,0.13225569434239529,\N,2.049963262307127,0.7935341660543718,2.777369581190301,17.259368111682583,35.64290962527553,3.9676708302718584,3.9676708302718584,0,1.653196179279941,0.4628949301983835,0.5290227773695811,0.13225569434239529,0.03225806451612903,0.047619047619047616,0.4166666666666667,15.122222222222224,676,2019,1,0,0,0
zlatan_ibrahimovic_3455,Zlatan Ibrahimović,Forward,Sweden,1981-10-03,38,2800000,€2.80m,https://www.transfermarkt.com/zlatan-ibrahimovic/profil/spieler/3455,player,03/10/1981 (38),Forward,"Attack, Centre",195,right,FW,AC Milan,Serie A,2019/20,10,1,0,33,37.08,80,65.57,13,65,5,5,70.9,113,53.55,1364,16,30,17,18,0,0,0,13,4,0,0,0,0,191,6,419,26,3,18.75,19,70.37,5,21,12,11,66,21,18,15.15,2,20,\N,0,0,0,\N,2089,2692,Milan,1,data\processed\Clubs combined\italian_serie_a_2019-20_with_sofa.csv,14.845130332288226,1364,0.6598240469208211,0.32991202346041054,\N,4.354838709677419,1.3856304985337242,1.7155425219941347,12.602639296187682,27.646627565982403,7.456011730205279,2.1774193548387095,5.278592375366569,0.8577712609970674,0.32991202346041054,0.32991202346041054,1.3856304985337242,0.15151515151515152,0.19230769230769232,0.11504424778761062,15.155555555555555,1444,2019,1,0,0,0
matteo_soncin_401161,Matteo Soncin,Goalkeeper,Italy,2001-03-28,19,75000,€75k,https://www.transfermarkt.com/matteo-soncin/profil/spieler/401161,player,28/03/2001 (19),Goalkeeper,\N,190,both,GK,AC Milan,Serie A,2019/20,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,data\processed\Clubs combined\italian_serie_a_2019-20_with_sofa.csv,11.225256725762893,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,361,2019,0,0,0,1
gianluigi_donnarumma_315858,Gianluigi Donnarumma,Goalkeeper,Italy,1999-02-25,21,49500000,€49.50m,https://www.transfermarkt.com/gianluigi-donnarumma/profil/spieler/315858,player,25/02/1999 (21),Goalkeeper,\N,196,right,GK,AC Milan,Serie A,2019/20,0,3,0,4,80,8,100,0,0,1,0,73.51,12,92.31,3202,4,1,0,36,101,67,33,32,10,22,11,20,14,10,0,705,0,0,0,228,48.31,3,45,1,0,0,0,0,0,0,0,\N,3,4,0,\N,824509,2692,Milan,1,data\processed\Clubs combined\italian_serie_a_2019-20_with_sofa.csv,17.71748324774094,3202,0,0,\N,0,0,0,0.2810743285446596,19.8157401623985,0.3372891942535915,0.11242973141786383,0.22485946283572766,0,0.028107432854465958,0.08432229856339787,1.2648344784509682,\N,\N,0,35.577777777777776,441,2019,0,0,0,1
antonio_donnarumma_88685,Antonio Donnarumma,Goalkeeper,Italy,1990-07-07,29,400000,€400k,https://www.transfermarkt.com/antonio-donnarumma/profil/spieler/88685,player,07/07/1990 (29),Goalkeeper,\N,192,right,GK,AC Milan,Serie A,2019/20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,\N,0,0,0,\N,125921,2692,Milan,1,data\processed\Clubs combined\italian_serie_a_2019-20_with_sofa.csv,12.899222326086994,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,841,2019,0,0,0,1
asmir_begovic_33873,Asmir Begovic,Goalkeeper,Bosnia-Herzegovina,1987-06-20,33,2400000,€2.40m,https://www.transfermarkt.com/asmir-begovic/profil/spieler/33873,player,20/06/1987 (33),Goalkeeper,\N,199,right,GK,AC Milan,Serie A,2019/20,0,0,0,0,0,0,0,0,0,0,0,78.79,0,0,128,0,0,0,2,4,2,2,3,0,0,0,0,0,0,0,26,0,0,0,4,36.36,0,0,0,0,0,0,0,0,0,0,\N,0,0,0,\N,13918,2692,Milan,1,data\processed\Clubs combined\italian_serie_a_2019-20_with_sofa.csv,14.690979711984754,128,0,0,\N,0,0,0,0,18.28125,0,0,0,0,0,0,0,\N,\N,\N,\N,1089,2019,0,0,0,1
pepe_reina_7825,Pepe Reina,Goalkeeper,Spain,1982-08-31,37,650000,€650k,https://www.transfermarkt.com/pepe-reina/profil/spieler/7825,player,31/08/1982 (37),Goalkeeper,\N,188,right,GK,AC Milan,Serie A,2019/20,0,0,1,0,0,1,100,0,0,0,0,72.41,1,50,90,0,1,0,1,5,5,0,0,1,1,1,1,1,2,0,21,0,0,0,8,50,0,1,0,0,0,0,0,0,0,0,\N,1,0,0,\N,26937,2692,Milan,1,data\processed\Clubs combined\italian_serie_a_2019-20_with_sofa.csv,13.384729180332174,90,0,0,\N,0,0,0,2,21,1,0,1,0,0,0,1,\N,\N,0,1,1369,2019,0,0,0,1
daniel_maldini_539134,Daniel Maldini,Attacking Midfield,Italy,2001-10-11,18,300000,€300k,https://www.transfermarkt.com/daniel-maldini/profil/spieler/539134,player,11/10/2001 (18),Attacking Midfield,Midfield,188,right,MF,AC Milan,Serie A,2019/20,0,0,0,0,0,0,0,0,0,0,0,86.67,0,0,26,0,2,1,2,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,1,100,1,0,2,0,0,0,0,0,0,0,\N,0,0,0,\N,970928,2692,Milan,1,data\processed\Clubs combined\italian_serie_a_2019-20_with_sofa.csv,12.611541086966115,26,0,0,\N,0,0,0,24.230769230769234,45,0,0,0,0,0,3.4615384615384617,0,\N,\N,\N,\N,324,2019,0,1,0,0
giacomo_olzer_539132,Giacomo Olzer,Attacking Midfield,Italy,2001-04-14,19,75000,€75k,https://www.transfermarkt.com/giacomo-olzer/profil/spieler/539132,player,14/04/2001 (19),Attacking Midfield,Midfield,188,left,MF,AC Milan,Serie A,2019/20,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,data\processed\Clubs combined\italian_serie_a_2019-20_with_sofa.csv,11.225256725762893,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,361,2019,0,1,0,0
marco_brescianini_459128,Marco Brescianini,Central Midfield,Italy,2000-01-20,20,100000,€100k,https://www.transfermarkt.com/marco-brescianini/profil/spieler/459128,player,20/01/2000 (20),Central Midfield,Midfield,188,left,MF,AC Milan,Serie A,2019/20,0,0,0,1,33.33,1,100,0,0,1,0,100,2,50,24,0,1,1,1,0,0,0,0,0,0,0,0,0,6,0,21,0,0,0,1,100,2,0,0,0,0,0,0,0,0,0,\N,0,0,0,\N,928800,2692,Milan,1,data\processed\Clubs combined\italian_serie_a_2019-20_with_sofa.csv,11.51293546492023,24,0,0,\N,0,0,0,22.5,78.75,7.5,3.75,3.75,0,3.75,7.5,0,\N,\N,0,0.26666666666666666,400,2019,0,1,0,0
emanuele_torrasi_315870,Emanuele Torrasi,Defensive Midfield,Italy,1999-03-16,21,25000,€25k,https://www.transfermarkt.com/emanuele-torrasi/profil/spieler/315870,player,16/03/1999 (21),Defensive Midfield,Midfield,180,right,MF,AC Milan,Serie A,2019/20,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,data\processed\Clubs combined\italian_serie_a_2019-20_with_sofa.csv,10.12667110305036,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,441,2019,0,1,0,0
alexis_saelemaekers_381950,Alexis Saelemaekers,Right Midfield,Belgium,1999-06-27,21,6300000,€6.30m,https://www.transfermarkt.com/alexis-saelemaekers/profil/spieler/381950,player,27/06/1999 (21),Right Midfield,Midfield,180,right,MF,AC Milan,Serie A,2019/20,1,2,1,30,41.1,5,26.32,8,44.44,14,0,85.71,35,38.04,682,8,14,6,13,0,0,0,5,4,0,0,0,0,101,1,246,7,4,16.67,4,57.14,8,0,14,0,9,2,4,11.11,0,0,\N,0,0,0,\N,901891,2692,Milan,1,data\processed\Clubs combined\italian_serie_a_2019-20_with_sofa.csv,15.656060350091908,682,0.13196480938416422,0,\N,1.1876832844574778,0.26392961876832843,0.9237536656891495,13.328445747800586,32.4633431085044,4.618768328445747,3.9589442815249267,0.6598240469208211,1.0557184750733137,1.847507331378299,1.0557184750733137,0,0.1111111111111111,0,0.22857142857142856,7.577777777777778,441,2019,0,1,0,0
ismael_bennacer_351816,Ismaël Bennacer,Defensive Midfield,Algeria,1997-12-01,22,17500000,€17.50m,https://www.transfermarkt.com/ismael-bennacer/profil/spieler/351816,player,01/12/1997 (22),Defensive Midfield,Midfield,175,left,MF,AC Milan,Serie A,2019/20,1,14,0,175,56.09,17,39.53,73,79.35,67,0,88.31,192,54.08,2488,36,48,30,31,0,0,0,25,8,0,0,0,0,391,1,1556,29,12,35.29,104,67.97,54,11,44,1,15,2,5,6.67,1,0,\N,0,2,0,\N,823733,2692,Milan,1,data\processed\Clubs combined\italian_serie_a_2019-20_with_sofa.csv,16.677711496036597,2488,0.03617363344051447,0,\N,0.542604501607717,0.07234726688102894,1.0490353697749195,14.143890675241158,56.28617363344051,6.945337620578778,6.330385852090032,0.614951768488746,2.640675241157556,2.4236334405144695,1.9533762057877813,0.39790996784565913,0.06666666666666667,0,0.3802083333333333,27.644444444444446,484,2019,0,1,0,0
lucas_paqueta_444523,Lucas Paquetá,Attacking Midfield,Brazil,1997-08-27,22,22500000,€22.50m,https://www.transfermarkt.com/lucas-paqueta/profil/spieler/444523,player,27/08/1997 (22),Attacking Midfield,Midfield,180,left,MF,AC Milan,Serie A,2019/20,0,7,0,83,45.36,21,38.18,25,59.52,33,1,78.94,104,43.7,1104,25,25,35,24,0,0,0,11,3,0,0,0,0,166,2,431,18,3,30,19,65.52,8,8,23,2,33,11,8,0,1,3,\N,0,0,0,\N,839981,2692,Milan,1,data\processed\Clubs combined\italian_serie_a_2019-20_with_sofa.csv,16.929025911619092,1104,0,0.08152173913043478,\N,2.6902173913043477,0.8967391304347826,1.4673913043478262,13.532608695652174,35.13586956521739,8.478260869565217,6.766304347826087,1.7119565217391304,2.0380434782608696,2.6902173913043477,0.6521739130434783,0.6521739130434783,0,0.05555555555555555,0.2403846153846154,12.266666666666667,484,2019,0,1,0,0
