player_id,name,position,nationality,dob,age,market_value_eur,market_value,dob_age,position_main,position_alt,height_cm,foot,position_group,club,league,season,market_value_log,age_group,is_young,is_veteran,value_per_age,height_zscore,sofa_goals,sofa_yellowCards,sofa_redCards,sofa_groundDuelsWon,sofa_groundDuelsWonPercentage,sofa_aerialDuelsWon,sofa_aerialDuelsWonPercentage,sofa_successfulDribbles,sofa_successfulDribblesPercentage,sofa_tackles,sofa_assists,sofa_accuratePassesPercentage,sofa_totalDuelsWon,sofa_totalDuelsWonPercentage,sofa_minutesPlayed,sofa_wasFouled,sofa_fouls,sofa_dispossessed,sofa_appearances,sofa_saves,sofa_savedShotsFromInsideTheBox,sofa_savedShotsFromOutsideTheBox,sofa_goalsConcededInsideTheBox,sofa_goalsConcededOutsideTheBox,sofa_highClaims,sofa_successfulRunsOut,sofa_punches,sofa_runsOut,sofa_accurateFinalThirdPasses,sofa_bigChancesCreated,sofa_accuratePasses,sofa_keyPasses,sofa_accurateCrosses,sofa_accurateCrossesPercentage,sofa_accurateLongBalls,sofa_accurateLongBallsPercentage,sofa_interceptions,sofa_clearances,sofa_dribbledPast,sofa_bigChancesMissed,sofa_totalShots,sofa_shotsOnTarget,sofa_blockedShots,sofa_goalConversionPercentage,sofa_hitWoodwork,sofa_offsides,sofa_expectedGoals,sofa_errorLeadToGoal,sofa_errorLeadToShot,sofa_passToAssist,sofa_player_id,sofa_team_id,sofa_team_name,sofa_matched,log_market_value,minutes,sofa_goals_per90,sofa_assists_per90,sofa_expectedGoals_per90,sofa_totalShots_per90,sofa_shotsOnTarget_per90,sofa_keyPasses_per90,sofa_accurateFinalThirdPasses_per90,sofa_accuratePasses_per90,sofa_totalDuelsWon_per90,sofa_groundDuelsWon_per90,sofa_aerialDuelsWon_per90,sofa_successfulDribbles_per90,sofa_tackles_per90,sofa_interceptions_per90,sofa_clearances_per90,shot_conversion,assist_to_keypass,shots_on_target_rate,age_sq,season_end_year,league_country,contract_transfermarkt_id,contract_name,contract_dob,contract_until,contract_until_year,contract_release_clause,contract_release_clause_eur,contract_agent_name,contract_loan_flag,contract_source_url,contract_source_type,contract_scrape_success,injury_transfermarkt_id,injury_name,injury_dob,injury_source_url,injury_scrape_success,injury_rows_parsed,injury_days_missed,injury_games_missed,injury_count,injury_major_injury_flag,transfer_transfermarkt_id,transfer_name,transfer_dob,transfer_source_url,transfer_source_type,transfer_scrape_success,transfer_rows_parsed,transfer_last_transfer_season,transfer_last_transfer_fee_text,transfer_last_transfer_fee_eur,transfer_last_transfer_is_loan,transfer_count_career_to_date,transfer_count_3y,transfer_loans_3y,transfer_free_moves_3y,transfer_paid_moves_3y,transfer_total_fees_3y_eur,transfer_avg_fee_3y_eur,transfer_max_fee_career_eur,nt_transfermarkt_id,nt_name,nt_dob,nt_senior_caps,nt_senior_goals,nt_youth_caps,nt_youth_goals,nt_total_caps,nt_total_goals,nt_is_full_international,nt_current_national_team,nt_caps_goals_raw,nt_source_url,nt_source_type,nt_scrape_success,nt_rows_parsed,clubctx_club_player_rows,clubctx_club_unique_players,clubctx_club_avg_age,clubctx_club_minutes_sum,clubctx_club_goals_sum,clubctx_club_assists_sum,clubctx_club_xg_sum,clubctx_club_shots_sum,clubctx_club_key_passes_sum,clubctx_club_tackles_sum,clubctx_club_interceptions_sum,clubctx_club_clearances_sum,clubctx_club_duels_won_sum,clubctx_club_weighted_pass_pct,clubctx_club_goals_per90,clubctx_club_assists_per90,clubctx_club_xg_per90,clubctx_club_shots_per90,clubctx_club_key_passes_per90,clubctx_club_def_actions_per90,clubctx_club_duels_won_per90,clubctx_club_strength_proxy,clubctx_club_strength_rank_proxy,clubctx_club_strength_z,clubctx_club_strength_top3_flag,clubctx_club_minutes_share_in_league,leaguectx_league_club_count,leaguectx_league_minutes_sum,leaguectx_league_avg_goals_per90,leaguectx_league_avg_xg_per90,leaguectx_league_avg_def_actions_per90,leaguectx_league_strength_index,leaguectx_league_strength_spread,leaguectx_league_avg_club_pass_pct,leaguectx_league_player_rows,leaguectx_league_unique_players,leaguectx_league_avg_age,leaguectx_league_competitiveness_index,contract_years_left,injury_days_per_1000_min,is_forward,is_midfielder,is_defender,is_goalkeeper,club_minutes,club_sofa_goals,club_sofa_assists,club_sofa_expectedGoals,club_sofa_totalShots,player_goal_share,player_assist_share,prev_log_market_value,delta_log_market_value,prev_minutes,delta_minutes,prev_sofa_goals_per90,delta_sofa_goals_per90,prev_sofa_assists_per90,delta_sofa_assists_per90,prev_sofa_expectedGoals_per90,delta_sofa_expectedGoals_per90,uefa_coeff_5yr_total,uefa_coeff_rank,ranking_year,uefa_coeff_points,expected_value_eur,value_diff,value_abs_error,model_position,value_band_true,value_band_pred,band_model_used,low_value_model_used,value_segment,prior_mae_eur,prior_medae_eur,prior_p75ae_eur,prior_qae_eur,n_samples,prior_interval_q,fair_value_eur,expected_value_low_eur,expected_value_high_eur,value_gap_eur,value_gap_conservative_eur,undervaluation_confidence,undervalued_flag,undervaluation_score,interval_contains_truth,minutes_used,position_used,scout_score
connor_barron_567151,Connor Barron,Defensive Midfield,Scotland,2002-08-29,22.0,2500000.0,€2.50m,29/08/2002 (22),Defensive Midfield,Midfield,175.0,right,MF,Rangers FC,Scottish Premiership,2024/25,,,,,,,0.0,0.0,0.0,85.0,51.2,10.0,35.71,10.0,62.5,61.0,0.0,89.72,95.0,48.97,1954.0,14.0,29.0,24.0,28.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,289.0,0.0,1143.0,21.0,5.0,27.78,65.0,72.22,18.0,28.0,25.0,0.0,9.0,1.0,3.0,0.0,0.0,1.0,,0.0,1.0,0.0,997419.0,2351.0,Rangers,1,14.731801689838347,1954.0,0.0,0.0,,0.4145342886386899,0.0460593654042988,0.9672466734902764,13.311156601842375,52.64585465711362,4.375639713408393,3.915046059365405,0.4605936540429888,0.4605936540429888,2.8096212896622315,0.8290685772773798,1.2896622313203685,0.0,0.0,0.1111111111111111,484.0,2024.0,Scotland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,35084.0,72.0,51.0,,659.0,0.0,0.0,13.815511557963774,0.9162901318745752,2016.0,-62.0,0.0446428571428571,-0.0446428571428571,0.1339285714285714,-0.1339285714285714,,,35.55,14.0,2025.0,9.25,7364130.442671249,-4864130.442671249,4864130.442671249,MF,under_5m,5m_to_20m,1,1,under_5m,991916.0452790584,527008.1047834959,1273648.4217500184,1518465.8243518667,659,0.8,7364130.442671249,5845664.618319382,8882596.267023116,4864130.442671249,3345664.618319382,3.203319010980985,1,5.736455274773059,0,1954.0,MF,5.736455274773059
tristan_pajo_707987,Tristan Pajo,Central Midfield,Estonia,2005-11-19,19.0,150000.0,€150k,19/11/2005 (19),Central Midfield,Midfield,165.0,right,MF,Pärnu JK Vaprus,Estonian Meistriliiga,2024/25,,,,,,,4.0,7.0,0.0,,,15.0,45.45,76.0,82.61,,6.0,79.56,241.0,46.08,2610.0,74.0,29.0,,29.0,0.0,,,,,,,,,146.0,,903.0,52.0,15.0,36.59,73.0,58.4,,15.0,49.0,,48.0,14.0,9.0,8.33,,1.0,,,15.0,0.0,1066106.0,247090.0,Pärnu JK Vaprus,1,11.918397239722838,2610.0,0.1379310344827586,0.2068965517241379,,1.6551724137931034,0.4827586206896551,1.793103448275862,5.0344827586206895,31.13793103448276,8.310344827586206,,0.5172413793103449,2.6206896551724137,,,0.5172413793103449,0.0833333333333333,0.1153846153846153,0.2916666666666667,361.0,2025.0,Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,34636.0,51.0,22.0,,370.0,0.0784313725490196,0.2727272727272727,,,,,,,,,,,7.957,45.0,2025.0,1.625,4671005.356574672,-4521005.356574672,4521005.356574672,MF,under_5m,5m_to_20m,1,1,under_5m,991916.0452790584,527008.1047834959,1273648.4217500184,1518465.8243518667,659,0.8,4671005.356574672,3152539.532222805,6189471.180926539,4521005.356574672,3002539.532222805,2.977350747096592,1,5.699861732654771,0,2610.0,MF,5.699861732654771
rommi_siht_899390,Rommi Siht,Defensive Midfield,Estonia,2006-06-30,19.0,350000.0,€350k,30/06/2006 (19),Defensive Midfield,Midfield,185.0,right,MF,Kalju FC,Estonian Meistriliiga,2024/25,,,,,,,9.0,4.0,0.0,,,57.0,53.77,16.0,80.0,,1.0,82.31,177.0,35.69,3060.0,27.0,22.0,,34.0,0.0,,,,,,,,,145.0,,954.0,20.0,9.0,33.33,89.0,59.33,,48.0,82.0,,60.0,22.0,9.0,15.0,,5.0,,,18.0,0.0,1190195.0,8091.0,Nõmme Kalju,1,12.765691290604371,3060.0,0.2647058823529412,0.0294117647058823,,1.7647058823529411,0.6470588235294118,0.5882352941176471,4.264705882352941,28.058823529411764,5.205882352941177,,1.6764705882352942,0.4705882352941176,,,1.4117647058823528,0.15,0.05,0.3666666666666666,361.0,2025.0,Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,30352.0,55.0,28.0,,421.0,0.1636363636363636,0.0357142857142857,,,,,,,,,,,7.957,45.0,2025.0,1.625,4809626.032391608,-4459626.032391608,4459626.032391608,MF,under_5m,5m_to_20m,1,1,under_5m,991916.0452790584,527008.1047834959,1273648.4217500184,1518465.8243518667,659,0.8,4809626.032391608,3291160.208039741,6328091.8567434745,4459626.032391608,2941160.208039741,2.9369288138540286,1,5.542031942962674,0,3060.0,MF,5.542031942962674
martim_neto_549027,Martim Neto,Central Midfield,Portugal,2003-01-14,22.0,2500000.0,€2.50m,14/01/2003 (22),Central Midfield,Midfield,185.0,right,MF,SL Benfica,Primeira Liga,2024/25,,,,,,,2.0,6.0,1.0,68.0,49.64,5.0,62.5,25.0,78.13,29.0,1.0,83.94,73.0,50.34,1372.0,14.0,21.0,16.0,24.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,153.0,4.0,554.0,14.0,3.0,30.0,38.0,73.08,10.0,7.0,25.0,0.0,12.0,3.0,4.0,16.67,0.0,1.0,0.74,0.0,2.0,0.0,1100646.0,3036.0,Rio Ave,1,14.731801689838347,1372.0,0.1311953352769679,0.0655976676384839,0.0485422740524781,0.7871720116618075,0.1967930029154518,0.9183673469387754,10.036443148688043,36.34110787172011,4.7886297376093285,4.460641399416909,0.3279883381924198,1.639941690962099,1.9023323615160348,0.6559766763848396,0.4591836734693877,0.1666666666666666,0.0714285714285714,0.25,484.0,2024.0,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,33900.0,88.0,61.0,87.53999999999999,612.0,0.0227272727272727,0.0163934426229508,14.914123179965662,-0.1823214901273129,1871.0,-499.0,0.0,0.1311953352769679,0.0962052378407268,-0.0306075702022429,0.0259754142169962,0.0225668598354818,62.266,7.0,2025.0,16.25,8019022.527343071,-5519022.527343071,5519022.527343071,MF,under_5m,5m_to_20m,1,1,under_5m,991916.0452790584,527008.1047834959,1273648.4217500184,1518465.8243518667,659,0.8,8019022.527343071,6500556.702991204,9537488.351694938,5519022.527343071,4000556.702991204,3.6346043742530574,1,5.143904532827506,0,1372.0,MF,5.143904532827506
oscar_aranda_652332,Óscar Aranda,Left Winger,Spain,2002-04-29,23.0,4000000.0,€4.00m,29/04/2002 (23),Left Winger,Attack,181.0,right,FW,FC Famalicão,Primeira Liga,2024/25,,,,,,,9.0,5.0,0.0,201.0,53.17,34.0,47.89,88.0,51.76,26.0,3.0,79.95,235.0,52.34,2622.0,89.0,19.0,58.0,33.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,262.0,3.0,586.0,19.0,4.0,7.14,47.0,65.28,9.0,22.0,20.0,4.0,69.0,23.0,20.0,13.04,3.0,6.0,7.26,0.0,0.0,1.0,984626.0,49531.0,Famalicão,1,15.201805169084134,2622.0,0.3089244851258581,0.102974828375286,0.2491990846681922,2.3684210526315788,0.7894736842105263,0.6521739130434783,8.993135011441648,20.11441647597254,8.066361556064074,6.899313501144165,1.1670480549199085,3.0205949656750573,0.8924485125858124,0.3089244851258581,0.7551487414187643,0.1304347826086956,0.1578947368421052,0.3333333333333333,529.0,2024.0,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,38873.0,46.0,28.0,45.92,428.0,0.1956521739130435,0.1071428571428571,13.122365377402328,2.0794397916818053,750.0,1872.0,0.12,0.1889244851258581,0.0,0.102974828375286,0.1092,0.1399990846681922,62.266,7.0,2025.0,16.25,8163724.725624628,-4163724.725624629,4163724.725624629,FW,under_5m,over_20m,1,0,under_5m,956455.951892994,626459.3116454232,1273350.0312265544,1445704.784036915,582,0.8,8163724.725624628,6718019.941587714,9609429.509661544,4163724.725624629,2718019.941587713,2.880065675647865,1,5.067195363781614,0,2622.0,FW,5.067195363781614
alexios_kalogeropoulos_735354,Alexios Kalogeropoulos,Back,Greece,2004-07-26,20.0,1500000.0,€1.50m,26/07/2004 (20),Back,"Defender, Centre",187.0,both,DF,Volos NPS,Greek Super League,2024/25,,,,,,,1.0,4.0,0.0,79.0,69.3,105.0,64.42,2.0,66.67,41.0,0.0,85.74,184.0,66.43,2759.0,40.0,26.0,0.0,33.0,0.0,0.0,0.0,38.0,6.0,0.0,0.0,0.0,0.0,95.0,0.0,1293.0,5.0,2.0,66.67,93.0,48.44,31.0,174.0,13.0,3.0,24.0,5.0,4.0,4.17,0.0,1.0,,1.0,1.0,0.0,1120034.0,267459.0,NPS Volos,1,14.220976332738882,2759.0,0.0326205146792316,0.0,,0.7828923523015585,0.163102573396158,0.163102573396158,3.0989488945270023,42.178325480246464,6.002174700978616,2.5770206596592966,3.4251540413193187,0.0652410293584632,1.3374411018484955,1.0112359550561798,5.675969554186299,0.0416666666666666,0.0,0.2083333333333333,400.0,2024.0,Greece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,33476.0,30.0,23.0,,358.0,0.0333333333333333,0.0,13.815511557963774,0.4054647747751083,2014.0,745.0,0.0,0.0326205146792316,0.0,0.0,,,39.312,12.0,2025.0,12.687,5044344.771703431,-3544344.7717034314,3544344.7717034314,DF,under_5m,5m_to_20m,1,1,under_5m,775278.6666963802,404043.1158512505,907945.7953367238,1107508.471305977,920,0.8,5044344.771703431,3936836.300397454,6151853.243009409,3544344.7717034314,2436836.300397454,3.2002868271733664,1,4.8086946552628165,0,2759.0,DF,4.8086946552628165
moussa_ndiaye_649022,Moussa Ndiaye,Back,Senegal,2002-06-18,23.0,3000000.0,€3.00m,18/06/2002 (23),Back,"Defender, Left",181.0,left,DF,RSC Anderlecht,Belgian Pro League,2024/25,,,,,,,0.0,5.0,1.0,120.0,66.3,22.0,40.0,24.0,58.54,44.0,1.0,87.55,142.0,60.17,1951.0,52.0,27.0,9.0,27.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,315.0,1.0,1167.0,12.0,4.0,15.38,42.0,40.38,29.0,65.0,12.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.42,1.0,2.0,0.0,982315.0,2900.0,RSC Anderlecht,1,14.914123179965662,1951.0,0.0,0.0461301896463352,0.0193746796514607,0.3229113275243465,0.0922603792926704,0.5535622757560226,14.531009738595593,53.83393131727319,6.550486929779599,5.535622757560225,1.0148641722193743,1.1071245515120451,2.029728344438749,1.337775499743721,2.9984623270117887,0.0,0.0833333333333333,0.2857142857142857,529.0,2024.0,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,40219.0,58.0,44.0,58.48,532.0,0.0,0.0227272727272727,14.403297778421797,0.5108254015438671,679.0,1272.0,0.1325478645066274,-0.1325478645066274,0.1325478645066274,-0.0864176748602921,0.0821796759941089,-0.0628049963426481,56.85,8.0,2025.0,15.65,6641245.4135803785,-3641245.4135803785,3641245.4135803785,DF,under_5m,5m_to_20m,1,1,under_5m,775278.6666963802,404043.1158512505,907945.7953367238,1107508.471305977,920,0.8,6641245.4135803785,5533736.942274401,7748753.884886356,3641245.4135803785,2533736.942274401,3.2877810941586847,1,4.397760264115218,0,1951.0,DF,4.397760264115218
alfie_devine_728734,Alfie Devine,Attacking Midfield,England,2004-08-01,20.0,3500000.0,€3.50m,01/08/2004 (20),Attacking Midfield,Midfield,182.0,right,MF,KVC Westerlo,Belgian Pro League,2024/25,,,,,,,6.0,3.0,0.0,53.0,50.0,18.0,50.0,15.0,41.67,29.0,1.0,80.54,71.0,50.0,2116.0,10.0,13.0,13.0,30.0,0.0,0.0,0.0,34.0,6.0,0.0,0.0,0.0,0.0,288.0,2.0,691.0,29.0,6.0,18.18,53.0,56.38,17.0,17.0,7.0,3.0,51.0,18.0,19.0,11.76,0.0,0.0,5.22,0.0,0.0,0.0,1049459.0,2893.0,KVC Westerlo,1,15.068273812173889,2116.0,0.2551984877126654,0.0425330812854442,0.2220226843100188,2.169187145557656,0.7655954631379962,1.2334593572778827,12.24952741020794,29.390359168241964,3.0198487712665405,2.2542533081285443,0.7655954631379962,0.6379962192816635,1.2334593572778827,0.7230623818525519,0.7230623818525519,0.1176470588235294,0.0344827586206896,0.3529411764705882,400.0,2024.0,Belgium,alfie_devine_728734,Alfie Devine,2004-08-01,30/06/2026,2026.0,,,CAA Base Ltd,1.0,https://www.transfermarkt.com/alfie-devine/profil/spieler/728734,cache,1.0,alfie_devine_728734,Alfie Devine,2004-08-01,https://www.transfermarkt.com/alfie-devine/verletzungen/spieler/728734,1.0,4.0,52.0,6.0,2.0,0.0,alfie_devine_728734,Alfie Devine,2004-08-01,https://www.transfermarkt.com/alfie-devine/transfers/spieler/728734,fetched,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,alfie_devine_728734,Alfie Devine,2004-08-01,13.0,2.0,0.0,0.0,13.0,2.0,1.0,,Caps/Goals: 13 / 2,https://www.transfermarkt.com/alfie-devine/profil/spieler/728734,cache_profile,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,24.57466918714556,0,1,0,0,38852.0,67.0,44.0,70.99,623.0,0.0895522388059701,0.0227272727272727,13.71015115341694,1.3581226587569457,,,,,,,,,56.85,8.0,2025.0,15.65,7587117.144940115,-4087117.1449401146,4087117.1449401146,MF,under_5m,5m_to_20m,1,1,under_5m,991916.0452790584,527008.1047834959,1273648.4217500184,1518465.8243518667,659,0.8,7587117.144940115,6068651.320588248,9105582.96929198,4087117.1449401146,2568651.320588248,2.6916095702612446,1,4.338154140653438,0,2116.0,MF,4.338154140653438
danil_kuraksin_488301,Danil Kuraksin,Left Winger,Estonia,2003-04-04,22.0,225000.0,€225k,04/04/2003 (22),Left Winger,Attack,182.0,left,FW,FC Flora Tallinn,Estonian Meistriliiga,2024/25,,,,,,,8.0,1.0,0.0,,,21.0,45.65,88.0,76.52,,5.0,73.45,151.0,42.78,2009.0,8.0,11.0,,32.0,0.0,,,,,,,,,19.0,,487.0,33.0,32.0,35.96,14.0,34.15,,20.0,26.0,,44.0,20.0,5.0,18.18,,2.0,,,8.0,4.0,954622.0,3346.0,Flora Tallinn,1,12.323860125621126,2009.0,0.3583872573419612,0.2239920358387257,,1.9711299153807864,0.8959681433549029,1.47834743653559,0.8511697361871579,21.816824290691887,6.764559482329518,,0.940766550522648,3.942259830761573,,,0.8959681433549029,0.1818181818181818,0.1515151515151515,0.4545454545454545,484.0,2025.0,Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,33367.0,74.0,47.0,,451.0,0.1081081081081081,0.1063829787234042,,,,,,,,,,,7.957,45.0,2025.0,1.625,4286696.289825523,-4061696.2898255233,4061696.2898255233,FW,under_5m,under_5m,1,1,under_5m,956455.951892994,626459.3116454232,1273350.0312265544,1445704.784036915,582,0.8,4286696.289825523,2840991.5057886085,5732401.073862438,4061696.2898255233,2615991.5057886085,2.809492183102446,1,4.295650151035421,0,2009.0,FW,4.295650151035421
aimar_oroz_634131,Aimar Oroz,Attacking Midfield,Spain,2001-11-27,23.0,15000000.0,€15.00m,27/11/2001 (23),Attacking Midfield,Midfield,177.0,right,MF,CA Osasuna,LaLiga,2024/25,,,,,,,5.0,8.0,0.0,147.0,48.51,19.0,46.34,49.0,53.85,35.0,4.0,83.98,166.0,48.26,2981.0,64.0,28.0,55.0,37.0,0.0,0.0,0.0,37.0,3.0,0.0,0.0,0.0,0.0,379.0,6.0,912.0,41.0,7.0,24.14,41.0,69.49,20.0,10.0,32.0,2.0,48.0,16.0,18.0,10.42,2.0,5.0,4.16,0.0,0.0,0.0,985329.0,2820.0,Osasuna,1,16.52356082573315,2981.0,0.1509560550150956,0.1207648440120764,0.1255954377725595,1.449178128144918,0.4830593760483059,1.237839651123784,11.442468970144247,27.53438443475344,5.011741026501174,4.438108017443811,0.5736330090573634,1.479369339147937,1.056692385105669,0.6038242200603825,0.3019121100301912,0.1041666666666666,0.0975609756097561,0.3333333333333333,529.0,2024.0,Spain,aimar_oroz_634131,Aimar Oroz,2001-11-27,30/06/2029,2029.0,,,Bahía Internacional,0.0,https://www.transfermarkt.com/aimar-oroz/profil/spieler/634131,cache,1.0,aimar_oroz_634131,Aimar Oroz,2001-11-27,https://www.transfermarkt.com/aimar-oroz/verletzungen/spieler/634131,1.0,6.0,0.0,0.0,0.0,0.0,aimar_oroz_634131,Aimar Oroz,2001-11-27,https://www.transfermarkt.com/aimar-oroz/transfers/spieler/634131,fetched,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,aimar_oroz_634131,Aimar Oroz,2001-11-27,10.0,3.0,0.0,0.0,10.0,3.0,1.0,,Caps/Goals: 10 / 3,https://www.transfermarkt.com/aimar-oroz/profil/spieler/634131,cache_profile,1.0,0.0,33.0,33.0,26.21212121212121,34963.0,45.0,32.0,43.01,410.0,318.0,538.0,226.0,707.0,1772.0,76.09277750765095,0.1158367416983668,0.0823727940966164,0.1107141835654835,1.055401424362898,0.8185796413351257,3.786574378628836,4.561393473100135,0.367855018162057,17.0,-0.6797759877188614,0.0,0.0489772533066615,20.0,713862.0,0.1164817100309999,0.1189754562246035,4.25164051371346,0.3927392945484033,0.0366065833979381,79.80378773798853,767.0,767.0,25.15514993481095,0.9646861364916826,5.0,0.0,0,1,0,0,34963.0,45.0,32.0,43.01,410.0,0.1111111111111111,0.125,16.52356082573315,0.0,2350.0,631.0,0.076595744680851,0.0743603103342445,0.0382978723404255,0.0824669716716509,0.1355744680851063,-0.0099790303125468,94.453,3.0,2025.0,23.892,24254788.0063229,-9254788.006322902,9254788.006322902,MF,5m_to_20m,over_20m,1,0,5m_to_20m,3868035.136033071,2986546.169895347,5226017.919281311,5978201.038996278,303,0.8,24254788.0063229,18276586.967326622,30232989.04531918,9254788.006322902,3276586.9673266225,1.548089123459246,1,4.214010661077642,0,2981.0,MF,4.214010661077642
tanel_tammik_493032,Tanel Tammik,Back,Estonia,2002-06-14,23.0,250000.0,€250k,14/06/2002 (23),Back,"Defender, Centre",185.0,left,DF,FCI Levadia,Estonian Meistriliiga,2024/25,,,,,,,3.0,1.0,0.0,,,63.0,62.38,14.0,93.33,,0.0,87.99,165.0,53.05,1961.0,11.0,12.0,,25.0,0.0,,,,,,,,,171.0,,1289.0,2.0,5.0,45.45,101.0,53.72,,45.0,35.0,,15.0,6.0,12.0,20.0,,1.0,,,14.0,1.0,980593.0,3342.0,FCI Levadia Tallinn,1,12.429220196836384,1961.0,0.1376848546659867,0.0,,0.6884242733299337,0.2753697093319734,0.0917899031106578,7.848036715961244,59.158592554818966,7.5726670066292705,,2.891381947985721,0.6425293217746048,,,2.065272819989801,0.2,0.0,0.4,529.0,2025.0,Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,26984.0,67.0,33.0,,538.0,0.044776119402985,0.0,,,,,,,,,,,7.957,45.0,2025.0,1.625,3759082.384253297,-3509082.384253297,3509082.384253297,DF,under_5m,under_5m,1,1,under_5m,775278.6666963802,404043.1158512505,907945.7953367238,1107508.471305977,920,0.8,3759082.384253297,2651573.9129473194,4866590.855559275,3509082.384253297,2401573.9129473194,3.1684474432194425,1,4.108498454023079,0,1961.0,DF,4.108498454023079
apostolos_konstantopoulos_554393,Apostolos Konstantopoulos,Back,Greece,2002-08-02,22.0,800000.0,€800k,02/08/2002 (22),Back,"Defender, Centre",188.0,right,DF,Beerschot VA,Belgian Pro League,2024/25,,,,,,,2.0,3.0,0.0,132.0,62.56,40.0,48.19,21.0,72.41,84.0,0.0,82.52,172.0,58.5,2611.0,28.0,29.0,12.0,31.0,0.0,0.0,0.0,48.0,2.0,0.0,0.0,0.0,0.0,128.0,0.0,1171.0,12.0,2.0,22.22,92.0,40.35,44.0,170.0,32.0,0.0,19.0,9.0,2.0,10.53,0.0,1.0,0.89,0.0,0.0,0.0,1033264.0,169260.0,K. Beerschot V.A.,1,13.592368256649284,2611.0,0.0689391037916507,0.0,0.0306779011872845,0.6549214860206817,0.3102259670624281,0.4136346227499042,4.412102642665645,40.36384527001149,5.92876292608196,4.5499808502489465,1.378782075833014,0.7238605898123324,2.895442359249329,1.5166602834163154,5.85982382229031,0.1052631578947368,0.0,0.4736842105263157,484.0,2024.0,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,28038.0,26.0,17.0,32.78,283.0,0.0769230769230769,0.0,,,,,,,,,,,56.85,8.0,2025.0,15.65,3938915.745214861,-3138915.7452148614,3138915.7452148614,DF,under_5m,5m_to_20m,1,1,under_5m,775278.6666963802,404043.1158512505,907945.7953367238,1107508.471305977,920,0.8,3938915.745214861,2831407.2739088843,5046424.216520838,3138915.7452148614,2031407.2739088845,2.834213756860426,1,3.7539411937152862,0,2611.0,DF,3.7539411937152862
